disctrict_code,district,station_id
11350,노원구,ST-1282
11350,노원구,ST-1283
11350,노원구,ST-1284
11350,노원구,ST-1285
11350,노원구,ST-1286
11350,노원구,ST-1287
11350,노원구,ST-1288
11350,노원구,ST-1289
11350,노원구,ST-1290
11350,노원구,ST-1291
11350,노원구,ST-1348
11350,노원구,ST-1349
11350,노원구,ST-1394
11350,노원구,ST-1395
11350,노원구,ST-1396
11350,노원구,ST-1425
11350,노원구,ST-1426
11350,노원구,ST-1473
11350,노원구,ST-1474
11350,노원구,ST-1475
11350,노원구,ST-1476
11350,노원구,ST-1477
11350,노원구,ST-1639
11350,노원구,ST-1640
11350,노원구,ST-1641
11350,노원구,ST-1642
11350,노원구,ST-1672
11350,노원구,ST-1740
11350,노원구,ST-2060
11350,노원구,ST-2061
11350,노원구,ST-2062
11350,노원구,ST-2063
11350,노원구,ST-2064
11350,노원구,ST-2065
11350,노원구,ST-2066
11350,노원구,ST-2067
11350,노원구,ST-2068
11350,노원구,ST-2069
11350,노원구,ST-2070
11350,노원구,ST-2071
11350,노원구,ST-2072
11350,노원구,ST-2073
11350,노원구,ST-2074
11350,노원구,ST-2075
11350,노원구,ST-2076
11350,노원구,ST-2077
11350,노원구,ST-2078
11350,노원구,ST-2079
11350,노원구,ST-2080
11350,노원구,ST-2081
11350,노원구,ST-2082
11350,노원구,ST-2083
11350,노원구,ST-2084
11350,노원구,ST-2085
11350,노원구,ST-2086
11350,노원구,ST-2087
11350,노원구,ST-2698
11350,노원구,ST-2699
11350,노원구,ST-2700
11350,노원구,ST-2701
11350,노원구,ST-2702
11350,노원구,ST-2703
11350,노원구,ST-2704
11350,노원구,ST-2705
11350,노원구,ST-2706
11350,노원구,ST-2707
11350,노원구,ST-2708
11350,노원구,ST-2709
11350,노원구,ST-2710
11350,노원구,ST-2711
11350,노원구,ST-2712
11350,노원구,ST-2713
11350,노원구,ST-2714
11350,노원구,ST-2715
11350,노원구,ST-2716
11350,노원구,ST-2717
11350,노원구,ST-2718
11350,노원구,ST-2719
11350,노원구,ST-2720
11350,노원구,ST-2721
11350,노원구,ST-2729
11350,노원구,ST-2754
11350,노원구,ST-2791
11350,노원구,ST-2792
11350,노원구,ST-2804
11350,노원구,ST-2835
11350,노원구,ST-2836
11350,노원구,ST-2859
11350,노원구,ST-2861
11350,노원구,ST-2896
11350,노원구,ST-2914
11350,노원구,ST-2954
11350,노원구,ST-2955
11350,노원구,ST-2971
11350,노원구,ST-3000
11350,노원구,ST-3014
11350,노원구,ST-3015
11350,노원구,ST-3060
11350,노원구,ST-3063
11350,노원구,ST-3097
11350,노원구,ST-3101
11350,노원구,ST-3110
11350,노원구,ST-3116
11350,노원구,ST-3122
11350,노원구,ST-3123
11350,노원구,ST-3134
11350,노원구,ST-3149
11350,노원구,ST-3167
11350,노원구,ST-3174
11350,노원구,ST-3192
11350,노원구,ST-3211
11350,노원구,ST-3218
11350,노원구,ST-3256
11350,노원구,ST-3262
11350,노원구,ST-3266
11350,노원구,ST-3270
11350,노원구,ST-3274
11350,노원구,ST-3278
11350,노원구,ST-3280
11350,노원구,ST-3282
11350,노원구,ST-3287
11350,노원구,ST-3288
11350,노원구,ST-3289
11350,노원구,ST-3290
11350,노원구,ST-3292
11350,노원구,ST-3293
11350,노원구,ST-3299
11350,노원구,ST-3301
11350,노원구,ST-3338
11350,노원구,ST-3357
11350,노원구,ST-600
11350,노원구,ST-601
11350,노원구,ST-602
11350,노원구,ST-603
11350,노원구,ST-604
11350,노원구,ST-605
11350,노원구,ST-606
11350,노원구,ST-607
11350,노원구,ST-608
11350,노원구,ST-609
11350,노원구,ST-610
11350,노원구,ST-611
11350,노원구,ST-612
11350,노원구,ST-735
11350,노원구,ST-736
11350,노원구,ST-866
11350,노원구,ST-867
11350,노원구,ST-868
11350,노원구,ST-869
11350,노원구,ST-913
11350,노원구,ST-914
11350,노원구,ST-915
11350,노원구,ST-964
11350,노원구,ST-970
11350,노원구,ST-971
11380,은평구,ST-1020
11380,은평구,ST-1021
11380,은평구,ST-1022
11380,은평구,ST-1023
11380,은평구,ST-1024
11380,은평구,ST-1025
11380,은평구,ST-1027
11380,은평구,ST-1028
11380,은평구,ST-1029
11380,은평구,ST-1030
11380,은평구,ST-1031
11380,은평구,ST-1032
11380,은평구,ST-1033
11380,은평구,ST-1034
11380,은평구,ST-1035
11380,은평구,ST-1036
11380,은평구,ST-1037
11380,은평구,ST-1038
11380,은평구,ST-1039
11380,은평구,ST-1329
11380,은평구,ST-1330
11380,은평구,ST-1331
11380,은평구,ST-1478
11380,은평구,ST-1479
11380,은평구,ST-1480
11380,은평구,ST-1481
11380,은평구,ST-1482
11380,은평구,ST-1483
11380,은평구,ST-1484
11380,은평구,ST-1485
11380,은평구,ST-1486
11380,은평구,ST-1487
11380,은평구,ST-1488
11380,은평구,ST-1489
11380,은평구,ST-1490
11380,은평구,ST-1673
11380,은평구,ST-1674
11380,은평구,ST-1751
11380,은평구,ST-2241
11380,은평구,ST-2242
11380,은평구,ST-2243
11380,은평구,ST-2244
11380,은평구,ST-2245
11380,은평구,ST-2246
11380,은평구,ST-2247
11380,은평구,ST-2248
11380,은평구,ST-2249
11380,은평구,ST-2250
11380,은평구,ST-2251
11380,은평구,ST-2252
11380,은평구,ST-2253
11380,은평구,ST-2254
11380,은평구,ST-2255
11380,은평구,ST-2256
11380,은평구,ST-2257
11380,은평구,ST-2258
11380,은평구,ST-2259
11380,은평구,ST-2260
11380,은평구,ST-2261
11380,은평구,ST-2262
11380,은평구,ST-2263
11380,은평구,ST-2264
11380,은평구,ST-2425
11380,은평구,ST-2470
11380,은평구,ST-2471
11380,은평구,ST-2775
11380,은평구,ST-2776
11380,은평구,ST-2777
11380,은평구,ST-2778
11380,은평구,ST-2779
11380,은평구,ST-2780
11380,은평구,ST-2781
11380,은평구,ST-2782
11380,은평구,ST-2783
11380,은평구,ST-2784
11380,은평구,ST-2785
11380,은평구,ST-2824
11380,은평구,ST-2825
11380,은평구,ST-2956
11380,은평구,ST-3028
11380,은평구,ST-3058
11380,은평구,ST-3076
11380,은평구,ST-3095
11380,은평구,ST-3126
11380,은평구,ST-3127
11380,은평구,ST-3169
11380,은평구,ST-3201
11380,은평구,ST-3279
11380,은평구,ST-448
11380,은평구,ST-449
11380,은평구,ST-450
11380,은평구,ST-451
11380,은평구,ST-452
11380,은평구,ST-453
11380,은평구,ST-454
11380,은평구,ST-455
11380,은평구,ST-456
11380,은평구,ST-457
11380,은평구,ST-458
11380,은평구,ST-459
11380,은평구,ST-460
11380,은평구,ST-461
11380,은평구,ST-462
11380,은평구,ST-463
11380,은평구,ST-464
11380,은평구,ST-465
11380,은평구,ST-466
11380,은평구,ST-467
11380,은평구,ST-468
11380,은평구,ST-469
11380,은평구,ST-470
11380,은평구,ST-471
11380,은평구,ST-472
11380,은평구,ST-473
11380,은평구,ST-474
11380,은평구,ST-475
11380,은평구,ST-476
11380,은평구,ST-477
11380,은평구,ST-478
11380,은평구,ST-479
11380,은평구,ST-480
11380,은평구,ST-481
11380,은평구,ST-93
11410,서대문구,ST-1188
11410,서대문구,ST-1189
11410,서대문구,ST-1190
11410,서대문구,ST-12
11410,서대문구,ST-13
11410,서대문구,ST-14
11410,서대문구,ST-1491
11410,서대문구,ST-1493
11410,서대문구,ST-1643
11410,서대문구,ST-1644
11410,서대문구,ST-17
11410,서대문구,ST-215
11410,서대문구,ST-216
11410,서대문구,ST-217
11410,서대문구,ST-218
11410,서대문구,ST-219
11410,서대문구,ST-2193
11410,서대문구,ST-2194
11410,서대문구,ST-2195
11410,서대문구,ST-2196
11410,서대문구,ST-2197
11410,서대문구,ST-2198
11410,서대문구,ST-2199
11410,서대문구,ST-220
11410,서대문구,ST-2200
11410,서대문구,ST-2201
11410,서대문구,ST-2202
11410,서대문구,ST-2203
11410,서대문구,ST-2204
11410,서대문구,ST-2205
11410,서대문구,ST-2206
11410,서대문구,ST-2207
11410,서대문구,ST-2208
11410,서대문구,ST-2209
11410,서대문구,ST-221
11410,서대문구,ST-2210
11410,서대문구,ST-2211
11410,서대문구,ST-2212
11410,서대문구,ST-2213
11410,서대문구,ST-2214
11410,서대문구,ST-2215
11410,서대문구,ST-2216
11410,서대문구,ST-2217
11410,서대문구,ST-2218
11410,서대문구,ST-2219
11410,서대문구,ST-222
11410,서대문구,ST-223
11410,서대문구,ST-224
11410,서대문구,ST-225
11410,서대문구,ST-226
11410,서대문구,ST-227
11410,서대문구,ST-228
11410,서대문구,ST-230
11410,서대문구,ST-231
11410,서대문구,ST-232
11410,서대문구,ST-233
11410,서대문구,ST-25
11410,서대문구,ST-2561
11410,서대문구,ST-2897
11410,서대문구,ST-2990
11410,서대문구,ST-30
11410,서대문구,ST-3027
11410,서대문구,ST-3033
11410,서대문구,ST-3034
11410,서대문구,ST-3051
11410,서대문구,ST-3062
11410,서대문구,ST-3107
11410,서대문구,ST-3113
11410,서대문구,ST-3114
11410,서대문구,ST-3139
11410,서대문구,ST-3140
11410,서대문구,ST-3202
11410,서대문구,ST-33
11410,서대문구,ST-3349
11410,서대문구,ST-34
11410,서대문구,ST-345
11410,서대문구,ST-346
11410,서대문구,ST-347
11410,서대문구,ST-348
11410,서대문구,ST-349
11410,서대문구,ST-35
11410,서대문구,ST-350
11410,서대문구,ST-351
11410,서대문구,ST-352
11410,서대문구,ST-353
11410,서대문구,ST-354
11410,서대문구,ST-36
11410,서대문구,ST-37
11410,서대문구,ST-39
11410,서대문구,ST-40
11410,서대문구,ST-41
11410,서대문구,ST-42
11410,서대문구,ST-43
11410,서대문구,ST-555
11440,마포구,ST-10
11440,마포구,ST-11
11440,마포구,ST-110
11440,마포구,ST-1397
11440,마포구,ST-1492
11440,마포구,ST-1494
11440,마포구,ST-15
11440,마포구,ST-16
11440,마포구,ST-1675
11440,마포구,ST-1691
11440,마포구,ST-1692
11440,마포구,ST-1693
11440,마포구,ST-1754
11440,마포구,ST-18
11440,마포구,ST-19
11440,마포구,ST-2
11440,마포구,ST-20
11440,마포구,ST-200
11440,마포구,ST-201
11440,마포구,ST-202
11440,마포구,ST-203
11440,마포구,ST-204
11440,마포구,ST-205
11440,마포구,ST-206
11440,마포구,ST-207
11440,마포구,ST-208
11440,마포구,ST-209
11440,마포구,ST-21
11440,마포구,ST-210
11440,마포구,ST-211
11440,마포구,ST-212
11440,마포구,ST-213
11440,마포구,ST-214
11440,마포구,ST-2146
11440,마포구,ST-2147
11440,마포구,ST-2148
11440,마포구,ST-2149
11440,마포구,ST-2150
11440,마포구,ST-2151
11440,마포구,ST-2152
11440,마포구,ST-2153
11440,마포구,ST-2154
11440,마포구,ST-2155
11440,마포구,ST-2156
11440,마포구,ST-2157
11440,마포구,ST-2158
11440,마포구,ST-2159
11440,마포구,ST-2160
11440,마포구,ST-2161
11440,마포구,ST-2162
11440,마포구,ST-2163
11440,마포구,ST-2164
11440,마포구,ST-2165
11440,마포구,ST-2166
11440,마포구,ST-2167
11440,마포구,ST-2168
11440,마포구,ST-2169
11440,마포구,ST-2170
11440,마포구,ST-22
11440,마포구,ST-23
11440,마포구,ST-24
11440,마포구,ST-2528
11440,마포구,ST-2529
11440,마포구,ST-2530
11440,마포구,ST-2531
11440,마포구,ST-2532
11440,마포구,ST-2533
11440,마포구,ST-2534
11440,마포구,ST-2535
11440,마포구,ST-2536
11440,마포구,ST-2537
11440,마포구,ST-26
11440,마포구,ST-27
11440,마포구,ST-28
11440,마포구,ST-2874
11440,마포구,ST-29
11440,마포구,ST-2905
11440,마포구,ST-2974
11440,마포구,ST-2975
11440,마포구,ST-2976
11440,마포구,ST-2977
11440,마포구,ST-2978
11440,마포구,ST-2979
11440,마포구,ST-2980
11440,마포구,ST-2981
11440,마포구,ST-2982
11440,마포구,ST-2983
11440,마포구,ST-3
11440,마포구,ST-3008
11440,마포구,ST-3016
11440,마포구,ST-3017
11440,마포구,ST-3018
11440,마포구,ST-3019
11440,마포구,ST-3020
11440,마포구,ST-3021
11440,마포구,ST-3022
11440,마포구,ST-31
11440,마포구,ST-3130
11440,마포구,ST-32
11440,마포구,ST-3213
11440,마포구,ST-3244
11440,마포구,ST-3271
11440,마포구,ST-3272
11440,마포구,ST-3355
11440,마포구,ST-339
11440,마포구,ST-340
11440,마포구,ST-341
