district_code,district,year,private_name
11680,강남구,2008,역삼 스포애니 주)케이디스포츠
11680,강남구,2008,프라이어강남점(195)
11680,강남구,2008,힐리언스코어운동센타(삼성점)(196)
11680,강남구,2009,GOTO 논현
11680,강남구,2009,JP Station
11680,강남구,2009,크라운육체미도장(88)
11680,강남구,2009,헬스보이짐 강남역점
11680,강남구,2009,헬스보이짐 선릉점
11680,강남구,2010,J.bro(242)
11680,강남구,2010,U.N.D 퍼스널트레이닝
11680,강남구,2010,W 헬스(218)
11680,강남구,2010,군인공제회관 M 스포렉스
11680,강남구,2010,바디스페이스(219)
11680,강남구,2010,삼성피트니스(217)
11680,강남구,2010,스타휘트니스(220)
11680,강남구,2010,싸다휘트니스
11680,강남구,2010,엠휘트니스
11680,강남구,2010,크로스핏 강남 논현(222)
11680,강남구,2010,피티 아지트(PT AZIT)
11680,강남구,2010,화이트짐
11680,강남구,2011,J Gym(249)
11680,강남구,2011,JACEANNA Personal training(269)
11680,강남구,2011,JADE GYM
11680,강남구,2011,JP Gym(255)
11680,강남구,2011,MK 휘트니스(250)
11680,강남구,2011,PT하우스(253)
11680,강남구,2011,더블케이짐
11680,강남구,2011,맥스 퍼스널 트레이닝 스튜디오(271)
11680,강남구,2011,미도휘트니스(246)
11680,강남구,2011,"버핏그라운드 도곡, 팀버핏 도곡"
11680,강남구,2011,스타트레인(244)
11680,강남구,2011,스포테라
11680,강남구,2011,애플짐 휘트니스(263)
11680,강남구,2011,청춘웨이트 X Acub휘트니스
11680,강남구,2011,커브스 삼성클럽(264)
11680,강남구,2011,클럽케이 서울 휘트니스
11680,강남구,2011,포에테스(272)
11680,강남구,2011,피트니스 메이트
11680,강남구,2011,피트니스나인
11680,강남구,2011,헬스 IHL PT studio
11680,강남구,2012,(주)제이브로짐
11680,강남구,2012,AC호텔 바이메리어트 서울강남
11680,강남구,2012,BNB 퍼스널 트레이닝 스튜디오
11680,강남구,2012,골든핏 프라이빗 짐(275)
11680,강남구,2012,논현역점 스포애니 주)케이디스포츠
11680,강남구,2012,대치 인
11680,강남구,2012,라인에 반하다(305)
11680,강남구,2012,머슬맥스튜디오(284)
11680,강남구,2012,멤버쉽 휘트니스 플레이 바이 어스
11680,강남구,2012,바로그짐 강남구청
11680,강남구,2012,어썸어스 스튜디오
11680,강남구,2012,에프엘짐 역삼점
11680,강남구,2012,저스트짐 하드코어
11680,강남구,2012,투엑스 휘트니스(293)
11680,강남구,2012,파프짐 도곡점
11680,강남구,2012,하프 앤 더블(319)
11680,강남구,2012,헤세드(274)
11680,강남구,2012,휘트니스2.0
11680,강남구,2012,휘트니스클럽 36.5(288)
11680,강남구,2013,(주)인어스휘트니스
11680,강남구,2013,(주)케이에스 스포짐컴퍼니
11680,강남구,2013,STEADY(스테디)
11680,강남구,2013,The one gym 대치
11680,강남구,2013,더핏(335)
11680,강남구,2013,드림스타 휘트니스(323)
11680,강남구,2013,린 필라테스 앤 엑서프리(343)
11680,강남구,2013,슬림앤스트롱(328)
11680,강남구,2013,업투 압구정로데오역점
11680,강남구,2013,에이디스짐(337)
11680,강남구,2013,일모션(329)
11680,강남구,2013,최용욱PTS(331)
11680,강남구,2013,코지짐(330)
11680,강남구,2013,크로스핏 압구정(344)
11680,강남구,2013,킹핏(334)
11680,강남구,2013,투엑스휘트니스컨설팅(주)
11680,강남구,2014,(주)마이다스(362)
11680,강남구,2014,Ace private gym(355)
11680,강남구,2014,Felix Gym
11680,강남구,2014,GOTO 청담
11680,강남구,2014,MADFIT.PRO(366)
11680,강남구,2014,닥터피티
11680,강남구,2014,더바른케어(367)
11680,강남구,2014,더스타일짐[386]
11680,강남구,2014,매드짐(MAD GYM)
11680,강남구,2014,바디스쿨(350)
11680,강남구,2014,바디스페이스(371)
11680,강남구,2014,빌드업 운동센터
11680,강남구,2014,서프라이즈짐
11680,강남구,2014,성피티짐[SungPT Gym](354)
11680,강남구,2014,아크로짐 논현점
11680,강남구,2014,알엑스메소드(375)
11680,강남구,2014,원바디 퍼스널 트레이닝 스튜디오(378)
11680,강남구,2014,짐 다운 GYM
11680,강남구,2014,청담 바른짐
11680,강남구,2014,청담 엑티브짐
11680,강남구,2014,크로스핏 강남(352)
11680,강남구,2014,크로스핏 볼케이노[388]
11680,강남구,2014,테헤란로점 스포애니 (주)케이디헬스케어
11680,강남구,2014,파프짐(365)
11680,강남구,2014,팔로우짐
11680,강남구,2014,페인스톰 청담(358)
11680,강남구,2014,피트니스 더원
11680,강남구,2014,피트니스 카디오(380)
11680,강남구,2014,헬스파르타클럽(369)
11680,강남구,2014,휴메이크 휘트니스
11680,강남구,2014,휴메이크 휘트니스
11680,강남구,2015,(주)올어바웃바디
11680,강남구,2015,No.1 GYM(402)
11680,강남구,2015,겟업(GET UP)
11680,강남구,2015,그레이스 프라이빗 짐(427)
11680,강남구,2015,대치동점 스포애니 (주)케이디헬스케어
11680,강남구,2015,모즈메디짐(409)
11680,강남구,2015,바디스 20 EMS(406)
11680,강남구,2015,바벨피트니스 PT & 바렐필라테스 삼성점
11680,강남구,2015,발레핏 코리아(424)
11680,강남구,2015,베드로크리닉(413)
11680,강남구,2015,애니바디캔 크로스핏(403)
11680,강남구,2015,엑티브짐(416)
11680,강남구,2015,정직한 PT&필라테스(430)
11680,강남구,2015,주식회사 7스튜디오역삼
11680,강남구,2015,프라이멀짐(404)
11680,강남구,2015,휴메이크 휘트니스(420)
11680,강남구,2016,(의)성광의료재단 차움의원(444)
11680,강남구,2016,(주)제이브로짐
11680,강남구,2016,1984PTstudio(461)
11680,강남구,2016,K.P.T(432)
11680,강남구,2016,NY GYM
11680,강남구,2016,ONE TO ONE GYM(473)
11680,강남구,2016,PREMIUM 가온태권GYM(481)
11680,강남구,2016,SMFIT운동센터(479)
11680,강남구,2016,굿피티
11680,강남구,2016,루카(LK)스포츠
11680,강남구,2016,맥스 퍼스널 트레이닝&테라피 스튜디오(440)
11680,강남구,2016,바디바이블(455)
11680,강남구,2016,바름PT
11680,강남구,2016,브이엠휘트니스 삼성점
11680,강남구,2016,슈퍼코어
11680,강남구,2016,스타짐23
11680,강남구,2016,싸다휘트니스
11680,강남구,2016,알파짐(ARPA GYM)
11680,강남구,2016,에이원짐
11680,강남구,2016,엑스퍼티짐
11680,강남구,2016,엠엔휘트니스 2호점(436)
11680,강남구,2016,엠엔휘트니스 3호점(447)
11680,강남구,2016,오브 휘트니스
11680,강남구,2016,주)애플짐 강남지점(452)
11680,강남구,2016,참짐(475)
11680,강남구,2016,팀제이티
11680,강남구,2016,피트니스 에비뉴[Fitness Avenue](454)
11680,강남구,2016,핏엔젤1호
11680,강남구,2016,하와이짐(462)
11680,강남구,2016,휘트니스 M
11680,강남구,2016,휘트니스모션
11680,강남구,2017,(주)건강과 땀 휘트니스
11680,강남구,2017,FLY GYM 플라이짐
11680,강남구,2017,GYM HOLEEDAY
11680,강남구,2017,GYM609
11680,강남구,2017,Golden time studio
11680,강남구,2017,M PT 역삼점
11680,강남구,2017,TEAM ANSWER PT SHOP
11680,강남구,2017,WAGAGYM 압구정점
11680,강남구,2017,diamond fit
11680,강남구,2017,건강한너
11680,강남구,2017,골든바디(넘버원)
11680,강남구,2017,김성훈 골프아카데미
11680,강남구,2017,다이나믹
11680,강남구,2017,더바른몸
11680,강남구,2017,라비아 피트니스
11680,강남구,2017,머슬마인드 강남구청점
11680,강남구,2017,모모스크린골프
11680,강남구,2017,모션랩(motion lab)
11680,강남구,2017,바디랩
11680,강남구,2017,바디셀프
11680,강남구,2017,반듯핏
11680,강남구,2017,보리스 짐
11680,강남구,2017,본 스토리
11680,강남구,2017,아트지짐
11680,강남구,2017,에듀게이트
11680,강남구,2017,에클라트 휘트니스(484)
11680,강남구,2017,엠브이엠
11680,강남구,2017,역삼역점 스포애니 (주)케이디헬스케어
11680,강남구,2017,이엠핏&필라테스
11680,강남구,2017,저스트핏대치점(483)
11680,강남구,2017,짐퍼스트 휘트니스 수서
11680,강남구,2017,코어짐(Core Gym)
11680,강남구,2017,크로스핏 강남 삼성
11680,강남구,2017,킬러짐
11680,강남구,2017,핏플로우 짐
11680,강남구,2018,(주)비지엠에이치
11680,강남구,2018,(주)일원투엑스휘트니스
11680,강남구,2018,Awaken Strength
11680,강남구,2018,BM
11680,강남구,2018,CD BOXING FIT
11680,강남구,2018,Success Gym
11680,강남구,2018,나아짐
11680,강남구,2018,로그짐 PT 선릉점
11680,강남구,2018,로그짐 삼성점
11680,강남구,2018,리미트리스 짐
11680,강남구,2018,마음가짐
11680,강남구,2018,머슬엑스
11680,강남구,2018,모건필라테스&PT
11680,강남구,2018,미도핏
11680,강남구,2018,바디랑 필라테스 스튜디오
11680,강남구,2018,바디트레인
11680,강남구,2018,"블랙포스짐 24시 헬스, Pt"
11680,강남구,2018,식스 밸런스(SIX BALANCE)
11680,강남구,2018,에스핏 퍼스널 트레이닝
11680,강남구,2018,올댓바디
11680,강남구,2018,올댓바스켓
11680,강남구,2018,운동장
11680,강남구,2018,윤형준 트레이닝센터
11680,강남구,2018,젠틀짐(GENTLE GYM)
11680,강남구,2018,주식회사 기븐
11680,강남구,2018,크라크라짐
11680,강남구,2018,투스타짐(2star gym)
11680,강남구,2018,트레인트루(Traintrue)
11680,강남구,2018,"펫버닝(201호,202호)"
11680,강남구,2018,플레이존스포츠(Playzone)
11680,강남구,2018,피트니스 일레븐
11680,강남구,2018,함스짐(HAMS GYM)2호점
11680,강남구,2018,휴메이크 휘트니스
11680,강남구,2018,힙업학원
11680,강남구,2019,(주)더프라자 언주
11680,강남구,2019,(주)바운스 트램폴린파크 삼성센터
11680,강남구,2019,(주)피엠코퍼레이션
11680,강남구,2019,24시 PT&태닝
11680,강남구,2019,ARC PT STUDIO
11680,강남구,2019,F45 트레이닝 강남
11680,강남구,2019,PT studio one
11680,강남구,2019,R&FIT
11680,강남구,2019,ROD Fitness
11680,강남구,2019,Thera PT
11680,강남구,2019,This is fitness
11680,강남구,2019,디엔엘고
11680,강남구,2019,로그 프리미엄
11680,강남구,2019,블랙포스짐
11680,강남구,2019,선릉역점 스포애니
11680,강남구,2019,액트짐 논현점
11680,강남구,2019,어반스튜디오
11680,강남구,2019,오피티스튜디오
11680,강남구,2019,올플렉스짐
11680,강남구,2019,운동장
11680,강남구,2019,운동중
11680,강남구,2019,움직이는 공간
11680,강남구,2019,위고짐(WEGO GYM)
11680,강남구,2019,이원다이애그노믹스(주) (EDGC)
11680,강남구,2019,최원준 GYM
11680,강남구,2019,헬스보이짐 학동역점
11680,강남구,2019,헬스인
11680,강남구,2020,206짐
11680,강남구,2020,Beyond Fitness Club
11680,강남구,2020,F45 트레이닝 역삼
11680,강남구,2020,Hoon fit(훈핏)
11680,강남구,2020,JW Motion Science Lab.(정원 움직임 과학 연구소)
11680,강남구,2020,MASTER GYM(마스터짐 앤 필라테스)
11680,강남구,2020,NP 컨디셔닝
11680,강남구,2020,나비드짐
11680,강남구,2020,더 클래식 바디랩
11680,강남구,2020,바디튜토리얼
11680,강남구,2020,밸류온피트니스
11680,강남구,2020,숀리엔한진 네츄럴 바디스쿨
11680,강남구,2020,스카이짐
11680,강남구,2020,애니타임피트니스 역삼점
11680,강남구,2020,액트짐 신논현점
11680,강남구,2020,어썸어스
11680,강남구,2020,에스앤제이헬스케어
11680,강남구,2020,에이블짐 압구정로데오점
11680,강남구,2020,에이트바디
11680,강남구,2020,온더피티 스튜디오
11680,강남구,2020,온유어짐 PT studio 압구정
11680,강남구,2020,워너비즈
11680,강남구,2020,원픽
11680,강남구,2020,제이슨의 V트레이닝(체대친구들 오프라인센터)
11680,강남구,2020,주식회사 어센트 스포츠
11680,강남구,2020,주식회사 진스엠파워
11680,강남구,2020,짐타운
11680,강남구,2020,청담피트니스
11680,강남구,2020,커브스 개포클럽
11680,강남구,2020,커브스 세곡클럽
11680,강남구,2020,컴앤씨
11680,강남구,2020,큐벨로(QVELO)
11680,강남구,2020,크로스핏 강남(언주)
11680,강남구,2020,타잇바디짐
11680,강남구,2020,토탈케어 컴퍼니
11680,강남구,2020,프로짐
11680,강남구,2020,피트니스플랜비
11680,강남구,2020,핏앤 리프트
11680,강남구,2020,한티역점 스포애니 (주)케이디헬스케어
11680,강남구,2020,화이트짐 강남점
11680,강남구,2021,(주)신안관광 호텔리베라 체력단련장
11680,강남구,2021,(주)조선호텔앤리조트 센터필드 피트니스클럽
11680,강남구,2021,86 피티(PT)
11680,강남구,2021,AIM-FIT(에임핏)
11680,강남구,2021,Back Gym(백짐)
11680,강남구,2021,GAME CHANGER(게임체인저)
11680,강남구,2021,Halona gym(할로나짐)
11680,강남구,2021,NX GYM
11680,강남구,2021,Pers fitness
11680,강남구,2021,S&R맞춤운동센터
11680,강남구,2021,STV 피지컬 퍼포먼스짐
11680,강남구,2021,강남피티
11680,강남구,2021,고PT
11680,강남구,2021,고알레 클럽하우스
11680,강남구,2021,김성환짐
11680,강남구,2021,김포도 컴퍼니
11680,강남구,2021,나비드짐 PT&필라테스 선릉점
11680,강남구,2021,니드핏(Need Fit)
11680,강남구,2021,다짐 PT
11680,강남구,2021,리피트니스
11680,강남구,2021,무드짐
11680,강남구,2021,바디스 짐
11680,강남구,2021,바비스튜디오
11680,강남구,2021,버핏그라운드 역삼
11680,강남구,2021,블루덤벨 휘트니스
11680,강남구,2021,비나이더 피트니스 청담점
11680,강남구,2021,빌리프짐 선릉역점
11680,강남구,2021,소프트 실버타입
11680,강남구,2021,스?온 서울
11680,강남구,2021,스케치바디PT&필라테스
11680,강남구,2021,스타디온 삼성
11680,강남구,2021,스타휘트니스 246
11680,강남구,2021,신사 라이크짐 2호점
11680,강남구,2021,알이에스피(RES.P)
11680,강남구,2021,에슬레틱 플로우
11680,강남구,2021,엠브이엠 앤 루해빗 여성전용 피트니스 수서역점
11680,강남구,2021,오엠짐
11680,강남구,2021,위크로스핏 양재
11680,강남구,2021,윔짐
11680,강남구,2021,이루짐 피티샵 대치점
11680,강남구,2021,주식회사 기븐 플러스
11680,강남구,2021,주식회사 업투삼성역
11680,강남구,2021,큐짐
11680,강남구,2021,트라이앵글
11680,강남구,2021,펀짐
11680,강남구,2021,프라이빗 짐
11680,강남구,2021,플로우핏
11680,강남구,2021,피지컬 케어&짐
11680,강남구,2021,피크핏(PEAKFIT)
11680,강남구,2021,피트니스지앤지
11680,강남구,2021,하이라이트핏(HILIGHT FIT)
11680,강남구,2021,휴즈짐
11680,강남구,2022,(주)앤트홀딩스/앤트짐(ANT GYM)
11680,강남구,2022,(주)피기블라인더스
11680,강남구,2022,AML(Athletic Movement Lab)
11680,강남구,2022,DIVE GYM PRIVATE
11680,강남구,2022,GYM223
11680,강남구,2022,RF 트레이닝 스튜디오
11680,강남구,2022,W gym
11680,강남구,2022,건강해짐(Gym)
11680,강남구,2022,김대현피티스튜디오 도곡한티역점
11680,강남구,2022,노크 프로젝트
11680,강남구,2022,다짐
11680,강남구,2022,닥터포바디 퍼스널 트레이닝
11680,강남구,2022,도넛 PT 스튜디오
11680,강남구,2022,드래곤짐
11680,강남구,2022,라이트짐(LIGHT GYM)
11680,강남구,2022,리뉴짐
11680,강남구,2022,리얼핏짐
11680,강남구,2022,마이티핏
11680,강남구,2022,멸치탈출연구소
11680,강남구,2022,바디스 짐
11680,강남구,2022,바디스짐 언주역점
11680,강남구,2022,바른PT
11680,강남구,2022,"버핏그라운드 역삼 별관, 팀버핏 역삼"
11680,강남구,2022,블루아짐
11680,강남구,2022,샵피트니스
11680,강남구,2022,슈퍼바디짐
11680,강남구,2022,쏘.핏
11680,강남구,2022,아토즈무브
11680,강남구,2022,어반프라이빗짐
11680,강남구,2022,어웨이크짐(Awakegym)
11680,강남구,2022,에이블짐 삼성중앙역점
11680,강남구,2022,우리짐 청담점
11680,강남구,2022,우아
11680,강남구,2022,움직임플러스 청담
11680,강남구,2022,제로원짐 헬스&PT 언주역점
11680,강남구,2022,제이투짐
11680,강남구,2022,제임스짐
11680,강남구,2022,주식회사 데일리앤핏
11680,강남구,2022,주식회사 무브옵
11680,강남구,2022,짐로드
11680,강남구,2022,짐파티
11680,강남구,2022,청담짐
11680,강남구,2022,체육관 1호
11680,강남구,2022,카노(KANO)
11680,강남구,2022,코너맨(CORNER MAN)
11680,강남구,2022,크로스핏 타키온
11680,강남구,2022,파트너짐
11680,강남구,2022,파프짐 개포
11680,강남구,2022,포텐PT
11680,강남구,2022,피트인 피트니스
11680,강남구,2022,피티공간
11680,강남구,2022,피티원(PT ONE)
11680,강남구,2022,호짐 헬스&PT 일원점
11680,강남구,2023,(주) 에이블짐 강남역점
11680,강남구,2023,(주)스포니스
11680,강남구,2023,(주)에프엘짐(FL Gym)
11680,강남구,2023,BALANCED
11680,강남구,2023,BMLSTUDIO 비엠엘 스튜디오
11680,강남구,2023,F45
11680,강남구,2023,GYM Y STUDIO
11680,강남구,2023,Gym moment
11680,강남구,2023,KANG GYM
11680,강남구,2023,Piot Fitness
11680,강남구,2023,RE:BORNFIT 개포
11680,강남구,2023,S&H웰빙휘트니스
11680,강남구,2023,SUIT GYM(수트짐)
11680,강남구,2023,Wayfit PT
11680,강남구,2023,관악신안스포츠클럽(헬스)
11680,강남구,2023,더블제이짐
11680,강남구,2023,더진심 트레이닝센터
11680,강남구,2023,독한GYM
11680,강남구,2023,디프로 PT
11680,강남구,2023,레벨업핏
11680,강남구,2023,리버스라이프 짐
11680,강남구,2023,뭄핏
11680,강남구,2023,바디아티스트 강남역점
11680,강남구,2023,바디텍처 스튜디오 청담
11680,강남구,2023,바이젝 월드 피트니스
11680,강남구,2023,버드레인
11680,강남구,2023,베러댄 나우 PT STUDIO 언주
11680,강남구,2023,비오스짐
11680,강남구,2023,비커스런
11680,강남구,2023,스카이짐(SKY GYM)
11680,강남구,2023,압구정 라이크짐 1호점
11680,강남구,2023,역트피티
11680,강남구,2023,오렌지스?
11680,강남구,2023,올바른몸
11680,강남구,2023,원스텝짐
11680,강남구,2023,웰니스포유 청담
11680,강남구,2023,유레디 PT&PILATES
11680,강남구,2023,인프핏
11680,강남구,2023,주식회사 에이치디휘트니스
11680,강남구,2023,주식회사 위너즈
11680,강남구,2023,짐박스피트니스 강남점
11680,강남구,2023,짐팬지
11680,강남구,2023,착한헬스 강남구청점
11680,강남구,2023,챔스PT
11680,강남구,2023,케이든 헬스&PT
11680,강남구,2023,크라프트짐(KRAFT GYM)
11680,강남구,2023,크로스핏 라곰트레이닝
11680,강남구,2023,터치앤고 트레이닝
11680,강남구,2023,트웬티짐
11680,강남구,2023,팀히트짐
11680,강남구,2023,팜시티 퍼포먼스센터
11680,강남구,2023,프라이빗 PT 올:연
11680,강남구,2023,피지오스튜디오 필라테스&PT 압구정점
11680,강남구,2023,피피랜드 헬스&PT 압구정점
11680,강남구,2023,핏커버리 도산2호점
11680,강남구,2023,하이랙스 강남점
11680,강남구,2023,하이랙스 선릉점
11680,강남구,2023,하이앤드 피티팟
11680,강남구,2023,훈짐PT
11680,강남구,2024,(주)스포니스 선정릉점
11680,강남구,2024,(주)어뮤즈청담
11680,강남구,2024,(주)화이트짐 선릉점
11680,강남구,2024,H컨디셔닝센터
11680,강남구,2024,SEQUENCE M.
11680,강남구,2024,TACHYON
11680,강남구,2024,강PT
11680,강남구,2024,네이키드짐
11680,강남구,2024,논현PT 미라클 통증케어 체형교정
11680,강남구,2024,뉴로하이짐
11680,강남구,2024,뉴본 PT&PL 메디컬트레이닝센터
11680,강남구,2024,더골든핏 웰니스클럽
11680,강남구,2024,라이프스타일 짐(Life style GYM)
11680,강남구,2024,레블트레이닝 강남 (Revl Training Gangnam)
11680,강남구,2024,렛츠핏 개포점
11680,강남구,2024,루틴 피트니스
11680,강남구,2024,리바이벌 피트니스
11680,강남구,2024,리셋핏
11680,강남구,2024,바디쉬휘트니스(삼성중앙역점)
11680,강남구,2024,백야짐 앤 필라테스
11680,강남구,2024,버핏그라운드 삼성
11680,강남구,2024,베럴짐 대치
11680,강남구,2024,스텐셜핏
11680,강남구,2024,스튜디오 루시
11680,강남구,2024,슬릭부스트 도곡
11680,강남구,2024,압구정 라이크짐 2호점
11680,강남구,2024,압구정역점 스포애니 (주)케이디헬스케어
11680,강남구,2024,어반필드 역삼점
11680,강남구,2024,에스앤제이코어(제일리핏케어센터)
11680,강남구,2024,여성전용 비더원PT 역삼점
11680,강남구,2024,옐로우 휘트니스
11680,강남구,2024,온더휘트니스
11680,강남구,2024,워터웍스 짐앤풀
11680,강남구,2024,웰니스라운지 헤이원
11680,강남구,2024,웰니스웍스 선릉
11680,강남구,2024,웰앤피트니스 강남지점
11680,강남구,2024,유니크바디 PT 압구정
11680,강남구,2024,유연바디랩
11680,강남구,2024,주식회사 닥터핏
11680,강남구,2024,주식회사 바이스앤
11680,강남구,2024,주식회사 피나클 서플라이
11680,강남구,2024,짐포레스트
11680,강남구,2024,책임Gym
11680,강남구,2024,최원준 GYM
11680,강남구,2024,코리안 탑팀 강남
11680,강남구,2024,테라피티 언주역점
11680,강남구,2024,트라이포드스포츠 (TPS Ground)
11680,강남구,2024,트레이브짐
11680,강남구,2024,파워에이치
11680,강남구,2024,페레 역삼
11680,강남구,2024,피크짐(PEAK GYM)
11680,강남구,2024,피크타임 헬스앤복싱
11680,강남구,2024,피트니스 리저브 선릉역점
11680,강남구,2024,피트니스 컨티뉴 PT 언주역점
11680,강남구,2024,피트리움
11680,강남구,2024,피티인폼 운동센터
11680,강남구,2024,하와이짐
11680,강남구,2024,하이랙스 강남구청역점
11680,강남구,2024,해빗피트니스 압구정로데오점
11680,강남구,2024,휘트니스엠 선릉점
11680,강남구,2024,힙투게더 선릉점
11680,강남구,2025,META GYM
11680,강남구,2025,OODLE GYM(우들짐)
11680,강남구,2025,더빠짐(THE BBA ZYM)
11680,강남구,2025,디프로 PT&필라테스
11680,강남구,2025,렛츠핏 삼성점
11680,강남구,2025,리앤핏PT 삼성점
11680,강남구,2025,리얼리햅 맞춤운동센터
11680,강남구,2025,무브먼트 케이 PT
11680,강남구,2025,바디퓨처 퍼스널트레이닝 개포점
11680,강남구,2025,비비드짐
11680,강남구,2025,살롱드머슬
11680,강남구,2025,엑스바디짐
11680,강남구,2025,엠카운터 피트니스
11680,강남구,2025,유엘 체형교정센터
11680,강남구,2025,정피티
11680,강남구,2025,짐박스피트니스 강남2호점
11680,강남구,2025,짐박스피트니스 일원역점
11680,강남구,2025,코어무브
11680,강남구,2025,프라이멀 피트니스 트레이드 컴퍼니
11680,강남구,2025,프리미엄 온핏 개포점
11680,강남구,2025,플로우핏 신사점
11680,강남구,2025,하이볼짐 헬스&PT
11680,강남구,2025,헬스모어PT
11680,강남구,2025,헬스인
11680,강남구,2025,홀리스 트레이닝 클럽
11710,송파구,1994,바디웍
11710,송파구,1998,바디웍
11710,송파구,1998,풍납 헬스
11710,송파구,1999,문정2호점 스포애니 (주)케이디헬스케어
11710,송파구,2001,올림픽헬스교실
11710,송파구,2001,정락신용협동조합
11710,송파구,2001,제임스짐JS점
11710,송파구,2001,피티인거여
11710,송파구,2002,슈나이더 짐
11710,송파구,2002,짐스휘트니스
11710,송파구,2002,한성기업(주)르네상스휘트니스클럽
11710,송파구,2002,현민헬스클럽
11710,송파구,2003,더블짐휘트니스
11710,송파구,2003,문정1호점 스포애니 (주)케이디스포츠
11710,송파구,2003,재단법인국민체력센터
11710,송파구,2003,카인드짐 24시 휘트니스 잠실점
11710,송파구,2005,H휘트니스
11710,송파구,2005,롯데호텔 휘트니스센터
11710,송파구,2005,짐퍼스트 휘트니스
11710,송파구,2006,마크짐
11710,송파구,2007,(주)잠실투엑스휘트니스
11710,송파구,2007,더드림 피트니스
11710,송파구,2007,옵티멈스포츠클럽
11710,송파구,2007,잠실점 스포애니 (주)케이디스포츠
11710,송파구,2007,커브스문정클럽
11710,송파구,2008,에이블짐 종합운동장역점
11710,송파구,2008,커브스오금클럽
11710,송파구,2008,크로스핏거여 앤 탑스포츠클럽
11710,송파구,2009,스카이 휘트니스
11710,송파구,2009,주식회사 세이브피트니스 오금
11710,송파구,2009,피트니스비엠
11710,송파구,2010,엔씨휘트니스&골프
11710,송파구,2010,커브스 잠실클럽
11710,송파구,2010,커브스가락클럽
11710,송파구,2011,Back Fituess
11710,송파구,2011,GYM1ST(짐퍼스트)
11710,송파구,2011,JUST 1 PERSONAL TRAINING
11710,송파구,2011,슈퍼스타 휘트니스
11710,송파구,2011,스포존
11710,송파구,2011,카인드짐
11710,송파구,2011,커브스잠실나루클럽
11710,송파구,2011,튼튼해짐
11710,송파구,2012,골든짐
11710,송파구,2012,데일리 피트니스
11710,송파구,2012,라이트짐 송파점
11710,송파구,2012,이코리아PTGYM
11710,송파구,2012,커브스거여클럽
11710,송파구,2012,크로스핏 에이블
11710,송파구,2012,파이널짐
11710,송파구,2013,PT클럽
11710,송파구,2013,글로리짐
11710,송파구,2013,더디젤
11710,송파구,2013,마크짐휘트니스
11710,송파구,2013,본앤머슬
11710,송파구,2013,오웰
11710,송파구,2013,티엔슈튜디오
11710,송파구,2013,프리짐 휘트니스
11710,송파구,2014,(주)잠실투엑스 휘트니스
11710,송파구,2014,RESTART GYM
11710,송파구,2014,flex gym
11710,송파구,2014,더 세이짐
11710,송파구,2014,송파동점 스포애니 (주)케이디헬스케어
11710,송파구,2014,아이디얼핏
11710,송파구,2014,펜타짐
11710,송파구,2015,2K gym
11710,송파구,2015,BodyCafe
11710,송파구,2015,Crossfit 피어스 배틀
11710,송파구,2015,Dr.Line PT GYM
11710,송파구,2015,Rock Body GYM
11710,송파구,2015,V-GYM
11710,송파구,2015,더 랩스 피트니스 삼전
11710,송파구,2015,라이즈업 피티짐
11710,송파구,2015,몸 PT
11710,송파구,2015,바디웍
11710,송파구,2015,바디플래너
11710,송파구,2015,시너지 피티 앤 필라테스
11710,송파구,2015,신천점 스포애니 (주)케이디헬스케어
11710,송파구,2015,쏠 트레이닝 센터(SOL Training Center)
11710,송파구,2015,에이투에프 송파
11710,송파구,2015,올림픽선수촌스포츠센타
11710,송파구,2015,위례우일유치원부설 태권도
11710,송파구,2015,큐이디골프아카데미 잠실점
11710,송파구,2015,퍼스트 휘트니스
11710,송파구,2015,휴메이크 휘트니스
11710,송파구,2016,(주) 위메이드핏 문정법조타운점
11710,송파구,2016,Elite training center
11710,송파구,2016,MUTO FIT
11710,송파구,2016,Refresh PT Gym
11710,송파구,2016,다이나믹 짐
11710,송파구,2016,더 웰짐
11710,송파구,2016,로그짐 잠실새내점
11710,송파구,2016,얼라인 프라이빗 짐
11710,송파구,2016,엘엑스 피트니스
11710,송파구,2016,짐(GYM)W
11710,송파구,2016,콕스다이어트
11710,송파구,2016,크로스핏 에이블 문정
11710,송파구,2016,휴메이크 휘트니스
11710,송파구,2017,IGYM(아이짐)
11710,송파구,2017,바디클락
11710,송파구,2017,서세환 짐
11710,송파구,2017,오하운 GYM
11710,송파구,2017,운동케어짐
11710,송파구,2017,잠실피트니스
11710,송파구,2017,짐타임 송파나루역점
11710,송파구,2017,짐퍼스트 법조타운
11710,송파구,2017,트레이닝타임
11710,송파구,2017,파크하비오휘트니스&골프
11710,송파구,2017,헬스토피아(WE)
11710,송파구,2018,DOUBLE S GYM
11710,송파구,2018,GREEN DAY GYM
11710,송파구,2018,H2GYM (에치치투짐)
11710,송파구,2018,근육터짐 지방빠짐 2호점
11710,송파구,2018,더랩스휘트니스석촌
11710,송파구,2018,리키PT STUDIO
11710,송파구,2018,몬스터P.T 뷰티필라테스
11710,송파구,2018,문정법조타운점 스포애니 (주)케이디스포츠
11710,송파구,2018,아미부트캠프
11710,송파구,2018,아이디얼바디(IDEAL BODY)
11710,송파구,2018,엘엑스 피트니스 문정점
11710,송파구,2018,이모션 짐
11710,송파구,2018,젠틀브로스짐
