disctrict_code,district,year,age_code,age,val
11590,동작구,2022,1,0~4세,9155
11590,동작구,2022,2,5~9세,12461
11590,동작구,2022,3,10~14세,12776
11590,동작구,2022,4,15~19세,14358
11590,동작구,2022,5,20~24세,28799
11590,동작구,2022,6,25~29세,39688
11590,동작구,2022,7,30~34세,33533
11590,동작구,2022,8,35~39세,27862
11590,동작구,2022,9,40~44세,28920
11590,동작구,2022,10,45~49세,27748
11590,동작구,2022,11,50~54세,31277
11590,동작구,2022,12,55~59세,27467
11590,동작구,2022,13,60~64세,28157
11590,동작구,2022,14,65~69세,22872
11590,동작구,2022,15,70~74세,16900
11590,동작구,2022,16,75~79세,13059
11590,동작구,2022,17,80~84세,9251
11590,동작구,2022,18,85~89세,4325
11590,동작구,2022,19,90~94세,1428
11590,동작구,2022,20,95~99세,335
11590,동작구,2022,21,100세 이상,61
11590,동작구,2023,1,0~4세,8579
11590,동작구,2023,2,5~9세,11742
11590,동작구,2023,3,10~14세,12566
11590,동작구,2023,4,15~19세,14203
11590,동작구,2023,5,20~24세,28494
11590,동작구,2023,6,25~29세,40128
11590,동작구,2023,7,30~34세,34359
11590,동작구,2023,8,35~39세,27206
11590,동작구,2023,9,40~44세,29034
11590,동작구,2023,10,45~49세,26584
11590,동작구,2023,11,50~54세,30946
11590,동작구,2023,12,55~59세,27770
11590,동작구,2023,13,60~64세,27629
11590,동작구,2023,14,65~69세,23737
11590,동작구,2023,15,70~74세,16905
11590,동작구,2023,16,75~79세,13614
11590,동작구,2023,17,80~84세,9602
11590,동작구,2023,18,85~89세,4684
11590,동작구,2023,19,90~94세,1510
11590,동작구,2023,20,95~99세,364
11590,동작구,2023,21,100세 이상,58
11590,동작구,2024,1,0~4세,8182
11590,동작구,2024,2,5~9세,10650
11590,동작구,2024,3,10~14세,12269
11590,동작구,2024,4,15~19세,13825
11590,동작구,2024,5,20~24세,28143
11590,동작구,2024,6,25~29세,39337
11590,동작구,2024,7,30~34세,35476
11590,동작구,2024,8,35~39세,27026
11590,동작구,2024,9,40~44세,27626
11590,동작구,2024,10,45~49세,26135
11590,동작구,2024,11,50~54세,30318
11590,동작구,2024,12,55~59세,28104
11590,동작구,2024,13,60~64세,27060
11590,동작구,2024,14,65~69세,24584
11590,동작구,2024,15,70~74세,17337
11590,동작구,2024,16,75~79세,14174
11590,동작구,2024,17,80~84세,9886
11590,동작구,2024,18,85~89세,5070
11590,동작구,2024,19,90~94세,1691
11590,동작구,2024,20,95~99세,391
11590,동작구,2024,21,100세 이상,68
11590,동작구,20244,1,0~4세,8182
11590,동작구,20244,2,5~9세,10650
11590,동작구,20244,3,10~14세,12269
11590,동작구,20244,4,15~19세,13825
11590,동작구,20244,5,20~24세,28143
11590,동작구,20244,6,25~29세,39337
11590,동작구,20244,7,30~34세,35476
11590,동작구,20244,8,35~39세,27026
11590,동작구,20244,9,40~44세,27626
11590,동작구,20244,10,45~49세,26135
11590,동작구,20244,11,50~54세,30318
11590,동작구,20244,12,55~59세,28104
11590,동작구,20244,13,60~64세,27060
11590,동작구,20244,14,65~69세,24584
11590,동작구,20244,15,70~74세,17337
11590,동작구,20244,16,75~79세,14174
11590,동작구,20244,17,80~84세,9886
11590,동작구,20244,18,85~89세,5070
11590,동작구,20244,19,90~94세,1691
11590,동작구,20244,20,95~99세,391
11590,동작구,20244,21,100세 이상,68
11590,동작구,20251,1,0~4세,8093
11590,동작구,20251,2,5~9세,10265
11590,동작구,20251,3,10~14세,12202
11590,동작구,20251,4,15~19세,13836
11590,동작구,20251,5,20~24세,27768
11590,동작구,20251,6,25~29세,39433
11590,동작구,20251,7,30~34세,35723
11590,동작구,20251,8,35~39세,26979
11590,동작구,20251,9,40~44세,27180
11590,동작구,20251,10,45~49세,26030
11590,동작구,20251,11,50~54세,30133
11590,동작구,20251,12,55~59세,28172
11590,동작구,20251,13,60~64세,26825
11590,동작구,20251,14,65~69세,24676
11590,동작구,20251,15,70~74세,17834
11590,동작구,20251,16,75~79세,14345
11590,동작구,20251,17,80~84세,9975
11590,동작구,20251,18,85~89세,5217
11590,동작구,20251,19,90~94세,1726
11590,동작구,20251,20,95~99세,417
11590,동작구,20251,21,100세 이상,68
11620,관악구,2014,1,0~4세,18694
11620,관악구,2014,2,5~9세,16371
11620,관악구,2014,3,10~14세,17569
11620,관악구,2014,4,15~19세,23838
11620,관악구,2014,5,20~24세,39681
11620,관악구,2014,6,25~29세,58131
11620,관악구,2014,7,30~34세,59833
11620,관악구,2014,8,35~39세,45133
11620,관악구,2014,9,40~44세,44673
11620,관악구,2014,10,45~49세,38717
11620,관악구,2014,11,50~54세,40040
11620,관악구,2014,12,55~59세,38302
11620,관악구,2014,13,60~64세,28401
11620,관악구,2014,14,65~69세,23799
11620,관악구,2014,15,70~74세,18806
11620,관악구,2014,16,75~79세,11056
11620,관악구,2014,17,80~84세,5182
11620,관악구,2014,18,85~89세,2376
11620,관악구,2014,19,90~94세,887
11620,관악구,2014,20,95~99세,248
11620,관악구,2014,21,100세 이상,223
11620,관악구,2015,1,0~4세,18185
11620,관악구,2015,2,5~9세,15920
11620,관악구,2015,3,10~14세,16106
11620,관악구,2015,4,15~19세,23009
11620,관악구,2015,5,20~24세,40352
11620,관악구,2015,6,25~29세,58156
11620,관악구,2015,7,30~34세,56988
11620,관악구,2015,8,35~39세,45042
11620,관악구,2015,9,40~44세,42845
11620,관악구,2015,10,45~49세,39184
11620,관악구,2015,11,50~54세,38875
11620,관악구,2015,12,55~59세,39252
11620,관악구,2015,13,60~64세,30132
11620,관악구,2015,14,65~69세,24532
11620,관악구,2015,15,70~74세,18933
11620,관악구,2015,16,75~79세,11788
11620,관악구,2015,17,80~84세,5721
11620,관악구,2015,18,85~89세,2613
11620,관악구,2015,19,90~94세,905
11620,관악구,2015,20,95~99세,250
11620,관악구,2015,21,100세 이상,243
11620,관악구,2016,1,0~4세,17097
11620,관악구,2016,2,5~9세,15595
11620,관악구,2016,3,10~14세,15255
11620,관악구,2016,4,15~19세,21582
11620,관악구,2016,5,20~24세,41008
11620,관악구,2016,6,25~29세,60000
11620,관악구,2016,7,30~34세,53671
11620,관악구,2016,8,35~39세,45017
11620,관악구,2016,9,40~44세,40270
11620,관악구,2016,10,45~49세,40376
11620,관악구,2016,11,50~54세,37583
11620,관악구,2016,12,55~59세,39417
11620,관악구,2016,13,60~64세,31784
11620,관악구,2016,14,65~69세,24402
11620,관악구,2016,15,70~74세,18975
11620,관악구,2016,16,75~79세,13017
11620,관악구,2016,17,80~84세,6265
11620,관악구,2016,18,85~89세,2749
11620,관악구,2016,19,90~94세,1009
11620,관악구,2016,20,95~99세,266
11620,관악구,2016,21,100세 이상,269
11620,관악구,2017,1,0~4세,15538
11620,관악구,2017,2,5~9세,15038
11620,관악구,2017,3,10~14세,14749
11620,관악구,2017,4,15~19세,20082
11620,관악구,2017,5,20~24세,40833
11620,관악구,2017,6,25~29세,62559
11620,관악구,2017,7,30~34세,51095
11620,관악구,2017,8,35~39세,45045
11620,관악구,2017,9,40~44세,38201
11620,관악구,2017,10,45~49세,40195
11620,관악구,2017,11,50~54세,36349
11620,관악구,2017,12,55~59세,39313
11620,관악구,2017,13,60~64세,31886
11620,관악구,2017,14,65~69세,24753
11620,관악구,2017,15,70~74세,19114
11620,관악구,2017,16,75~79세,14665
11620,관악구,2017,17,80~84세,6928
11620,관악구,2017,18,85~89세,2959
11620,관악구,2017,19,90~94세,1054
11620,관악구,2017,20,95~99세,300
11620,관악구,2017,21,100세 이상,273
11620,관악구,2018,1,0~4세,13988
11620,관악구,2018,2,5~9세,14173
11620,관악구,2018,3,10~14세,14145
11620,관악구,2018,4,15~19세,18921
11620,관악구,2018,5,20~24세,41646
11620,관악구,2018,6,25~29세,66354
11620,관악구,2018,7,30~34세,50164
11620,관악구,2018,8,35~39세,44465
11620,관악구,2018,9,40~44세,35715
11620,관악구,2018,10,45~49세,39955
11620,관악구,2018,11,50~54세,36540
11620,관악구,2018,12,55~59세,38895
11620,관악구,2018,13,60~64세,32830
11620,관악구,2018,14,65~69세,24482
11620,관악구,2018,15,70~74세,19927
11620,관악구,2018,16,75~79세,15265
11620,관악구,2018,17,80~84세,7688
11620,관악구,2018,18,85~89세,3128
11620,관악구,2018,19,90~94세,1139
11620,관악구,2018,20,95~99세,328
11620,관악구,2018,21,100세 이상,292
11620,관악구,2019,1,0~4세,12322
11620,관악구,2019,2,5~9세,13694
11620,관악구,2019,3,10~14세,13494
11620,관악구,2019,4,15~19세,17745
11620,관악구,2019,5,20~24세,41202
11620,관악구,2019,6,25~29세,69774
11620,관악구,2019,7,30~34세,50342
11620,관악구,2019,8,35~39세,41882
11620,관악구,2019,9,40~44세,34770
11620,관악구,2019,10,45~49세,38826
11620,관악구,2019,11,50~54세,36521
11620,관악구,2019,12,55~59세,37689
11620,관악구,2019,13,60~64세,33879
11620,관악구,2019,14,65~69세,24946
11620,관악구,2019,15,70~74세,20530
11620,관악구,2019,16,75~79세,15783
11620,관악구,2019,17,80~84세,8617
11620,관악구,2019,18,85~89세,3424
11620,관악구,2019,19,90~94세,1248
11620,관악구,2019,20,95~99세,341
11620,관악구,2019,21,100세 이상,305
11620,관악구,2020,1,0~4세,10314
11620,관악구,2020,2,5~9세,12801
11620,관악구,2020,3,10~14세,12927
11620,관악구,2020,4,15~19세,16178
11620,관악구,2020,5,20~24세,40485
11620,관악구,2020,6,25~29세,71836
11620,관악구,2020,7,30~34세,50689
11620,관악구,2020,8,35~39세,39117
11620,관악구,2020,9,40~44세,34125
11620,관악구,2020,10,45~49세,36493
11620,관악구,2020,11,50~54세,36105
11620,관악구,2020,12,55~59세,35677
11620,관악구,2020,13,60~64세,34181
11620,관악구,2020,14,65~69세,26323
11620,관악구,2020,15,70~74세,21260
11620,관악구,2020,16,75~79세,16031
11620,관악구,2020,17,80~84세,9313
11620,관악구,2020,18,85~89세,3864
11620,관악구,2020,19,90~94세,1409
11620,관악구,2020,20,95~99세,352
11620,관악구,2020,21,100세 이상,323
11620,관악구,2021,1,0~4세,8813
11620,관악구,2021,2,5~9세,11637
11620,관악구,2021,3,10~14세,12541
11620,관악구,2021,4,15~19세,15025
11620,관악구,2021,5,20~24세,39406
11620,관악구,2021,6,25~29세,72282
11620,관악구,2021,7,30~34세,51809
11620,관악구,2021,8,35~39세,36566
11620,관악구,2021,9,40~44세,33614
11620,관악구,2021,10,45~49세,33701
11620,관악구,2021,11,50~54세,36435
11620,관악구,2021,12,55~59세,33824
11620,관악구,2021,13,60~64세,33925
11620,관악구,2021,14,65~69세,27138
11620,관악구,2021,15,70~74세,20913
11620,관악구,2021,16,75~79세,15865
11620,관악구,2021,17,80~84세,10063
11620,관악구,2021,18,85~89세,4158
11620,관악구,2021,19,90~94세,1356
11620,관악구,2021,20,95~99세,317
11620,관악구,2021,21,100세 이상,61
11620,관악구,2022,1,0~4세,8045
11620,관악구,2022,2,5~9세,10661
11620,관악구,2022,3,10~14세,11934
11620,관악구,2022,4,15~19세,14899
11620,관악구,2022,5,20~24세,39794
11620,관악구,2022,6,25~29세,75236
11620,관악구,2022,7,30~34세,54960
11620,관악구,2022,8,35~39세,35171
11620,관악구,2022,9,40~44세,33620
11620,관악구,2022,10,45~49세,31779
11620,관악구,2022,11,50~54세,36247
11620,관악구,2022,12,55~59세,32569
11620,관악구,2022,13,60~64세,33864
11620,관악구,2022,14,65~69세,27424
11620,관악구,2022,15,70~74세,21286
11620,관악구,2022,16,75~79세,15989
11620,관악구,2022,17,80~84세,11455
11620,관악구,2022,18,85~89세,4536
11620,관악구,2022,19,90~94세,1402
11620,관악구,2022,20,95~99세,302
11620,관악구,2022,21,100세 이상,53
11620,관악구,2023,1,0~4세,7340
11620,관악구,2023,2,5~9세,9668
11620,관악구,2023,3,10~14세,11342
11620,관악구,2023,4,15~19세,14437
11620,관악구,2023,5,20~24세,38103
11620,관악구,2023,6,25~29세,74907
11620,관악구,2023,7,30~34세,57159
11620,관악구,2023,8,35~39세,34398
11620,관악구,2023,9,40~44세,33440
11620,관악구,2023,10,45~49세,30033
11620,관악구,2023,11,50~54세,35685
11620,관악구,2023,12,55~59세,32721
11620,관악구,2023,13,60~64세,33232
11620,관악구,2023,14,65~69세,28531
11620,관악구,2023,15,70~74세,21227
11620,관악구,2023,16,75~79세,16775
11620,관악구,2023,17,80~84세,11941
11620,관악구,2023,18,85~89세,5055
11620,관악구,2023,19,90~94세,1514
11620,관악구,2023,20,95~99세,322
11620,관악구,2023,21,100세 이상,53
11620,관악구,2024,1,0~4세,6812
11620,관악구,2024,2,5~9세,8693
11620,관악구,2024,3,10~14세,10949
11620,관악구,2024,4,15~19세,14130
11620,관악구,2024,5,20~24세,37543
11620,관악구,2024,6,25~29세,73320
11620,관악구,2024,7,30~34세,59502
11620,관악구,2024,8,35~39세,34625
11620,관악구,2024,9,40~44세,31747
11620,관악구,2024,10,45~49세,29315
11620,관악구,2024,11,50~54세,34796
11620,관악구,2024,12,55~59세,32910
11620,관악구,2024,13,60~64세,32393
11620,관악구,2024,14,65~69세,29573
11620,관악구,2024,15,70~74세,21680
11620,관악구,2024,16,75~79세,17520
11620,관악구,2024,17,80~84세,12399
11620,관악구,2024,18,85~89세,5666
11620,관악구,2024,19,90~94세,1636
11620,관악구,2024,20,95~99세,360
11620,관악구,2024,21,100세 이상,51
11620,관악구,20244,1,0~4세,6812
11620,관악구,20244,2,5~9세,8693
11620,관악구,20244,3,10~14세,10949
11620,관악구,20244,4,15~19세,14130
11620,관악구,20244,5,20~24세,37543
11620,관악구,20244,6,25~29세,73320
11620,관악구,20244,7,30~34세,59502
11620,관악구,20244,8,35~39세,34625
11620,관악구,20244,9,40~44세,31747
11620,관악구,20244,10,45~49세,29315
11620,관악구,20244,11,50~54세,34796
11620,관악구,20244,12,55~59세,32910
11620,관악구,20244,13,60~64세,32393
11620,관악구,20244,14,65~69세,29573
11620,관악구,20244,15,70~74세,21680
11620,관악구,20244,16,75~79세,17520
11620,관악구,20244,17,80~84세,12399
11620,관악구,20244,18,85~89세,5666
11620,관악구,20244,19,90~94세,1636
11620,관악구,20244,20,95~99세,360
11620,관악구,20244,21,100세 이상,51
11620,관악구,20251,1,0~4세,6661
11620,관악구,20251,2,5~9세,8384
11620,관악구,20251,3,10~14세,10877
11620,관악구,20251,4,15~19세,14240
11620,관악구,20251,5,20~24세,37685
11620,관악구,20251,6,25~29세,73416
11620,관악구,20251,7,30~34세,60126
11620,관악구,20251,8,35~39세,35051
11620,관악구,20251,9,40~44세,31298
11620,관악구,20251,10,45~49세,29464
11620,관악구,20251,11,50~54세,34477
11620,관악구,20251,12,55~59세,32989
11620,관악구,20251,13,60~64세,32246
11620,관악구,20251,14,65~69세,29613
11620,관악구,20251,15,70~74세,22398
11620,관악구,20251,16,75~79세,17778
11620,관악구,20251,17,80~84세,12496
11620,관악구,20251,18,85~89세,5858
11620,관악구,20251,19,90~94세,1745
11620,관악구,20251,20,95~99세,362
11620,관악구,20251,21,100세 이상,49
11650,서초구,2014,1,0~4세,21168
11650,서초구,2014,2,5~9세,21579
11650,서초구,2014,3,10~14세,24453
11650,서초구,2014,4,15~19세,28153
11650,서초구,2014,5,20~24세,28928
11650,서초구,2014,6,25~29세,32252
11650,서초구,2014,7,30~34세,41020
11650,서초구,2014,8,35~39세,38876
11650,서초구,2014,9,40~44세,44217
11650,서초구,2014,10,45~49세,38227
11650,서초구,2014,11,50~54세,33781
11650,서초구,2014,12,55~59세,31596
11650,서초구,2014,13,60~64세,22569
11650,서초구,2014,14,65~69세,18469
11650,서초구,2014,15,70~74세,12770
11650,서초구,2014,16,75~79세,7793
11650,서초구,2014,17,80~84세,4390
11650,서초구,2014,18,85~89세,2522
11650,서초구,2014,19,90~94세,1072
11650,서초구,2014,20,95~99세,299
11650,서초구,2014,21,100세 이상,154
11650,서초구,2015,1,0~4세,20419
11650,서초구,2015,2,5~9세,22079
11650,서초구,2015,3,10~14세,23026
11650,서초구,2015,4,15~19세,27641
11650,서초구,2015,5,20~24세,28806
11650,서초구,2015,6,25~29세,31448
11650,서초구,2015,7,30~34세,38562
11650,서초구,2015,8,35~39세,39418
11650,서초구,2015,9,40~44세,42551
11650,서초구,2015,10,45~49세,39677
11650,서초구,2015,11,50~54세,33063
11650,서초구,2015,12,55~59세,31305
11650,서초구,2015,13,60~64세,23983
11650,서초구,2015,14,65~69세,18833
11650,서초구,2015,15,70~74세,13195
11650,서초구,2015,16,75~79세,8221
11650,서초구,2015,17,80~84세,4804
11650,서초구,2015,18,85~89세,2603
11650,서초구,2015,19,90~94세,1124
11650,서초구,2015,20,95~99세,317
11650,서초구,2015,21,100세 이상,183
11650,서초구,2016,1,0~4세,19325
11650,서초구,2016,2,5~9세,22452
11650,서초구,2016,3,10~14세,22643
11650,서초구,2016,4,15~19세,26751
11650,서초구,2016,5,20~24세,28330
11650,서초구,2016,6,25~29세,31695
11650,서초구,2016,7,30~34세,36337
11650,서초구,2016,8,35~39세,39709
11650,서초구,2016,9,40~44세,41457
11650,서초구,2016,10,45~49세,41978
11650,서초구,2016,11,50~54세,32311
11650,서초구,2016,12,55~59세,31733
11650,서초구,2016,13,60~64세,25772
11650,서초구,2016,14,65~69세,18608
11650,서초구,2016,15,70~74세,13971
11650,서초구,2016,16,75~79세,8959
11650,서초구,2016,17,80~84세,5099
11650,서초구,2016,18,85~89세,2680
11650,서초구,2016,19,90~94세,1139
11650,서초구,2016,20,95~99세,334
11650,서초구,2016,21,100세 이상,194
11650,서초구,2017,1,0~4세,17417
11650,서초구,2017,2,5~9세,22360
11650,서초구,2017,3,10~14세,22771
11650,서초구,2017,4,15~19세,25470
11650,서초구,2017,5,20~24세,27414
11650,서초구,2017,6,25~29세,31819
11650,서초구,2017,7,30~34세,33723
11650,서초구,2017,8,35~39세,39061
11650,서초구,2017,9,40~44세,40042
11650,서초구,2017,10,45~49세,42631
11650,서초구,2017,11,50~54세,32349
11650,서초구,2017,12,55~59세,30876
11650,서초구,2017,13,60~64세,26263
11650,서초구,2017,14,65~69세,18901
11650,서초구,2017,15,70~74세,14518
11650,서초구,2017,16,75~79세,9825
11650,서초구,2017,17,80~84세,5477
11650,서초구,2017,18,85~89세,2754
11650,서초구,2017,19,90~94세,1227
11650,서초구,2017,20,95~99세,322
11650,서초구,2017,21,100세 이상,181
11650,서초구,2018,1,0~4세,16015
11650,서초구,2018,2,5~9세,21796
11650,서초구,2018,3,10~14세,22891
11650,서초구,2018,4,15~19세,24291
11650,서초구,2018,5,20~24세,26556
11650,서초구,2018,6,25~29세,31473
11650,서초구,2018,7,30~34세,31783
11650,서초구,2018,8,35~39세,38462
11650,서초구,2018,9,40~44세,38118
11650,서초구,2018,10,45~49세,42630
11650,서초구,2018,11,50~54세,32956
11650,서초구,2018,12,55~59세,29880
11650,서초구,2018,13,60~64세,26561
11650,서초구,2018,14,65~69세,18978
11650,서초구,2018,15,70~74세,15167
11650,서초구,2018,16,75~79세,10177
11650,서초구,2018,17,80~84세,5809
11650,서초구,2018,18,85~89세,2782
11650,서초구,2018,19,90~94세,1244
11650,서초구,2018,20,95~99세,407
11650,서초구,2018,21,100세 이상,187
11650,서초구,2019,1,0~4세,14840
11650,서초구,2019,2,5~9세,21503
11650,서초구,2019,3,10~14세,22494
11650,서초구,2019,4,15~19세,23731
11650,서초구,2019,5,20~24세,25851
11650,서초구,2019,6,25~29세,31347
11650,서초구,2019,7,30~34세,31463
11650,서초구,2019,8,35~39세,36523
11650,서초구,2019,9,40~44세,37414
11650,서초구,2019,10,45~49세,42069
11650,서초구,2019,11,50~54세,33815
11650,서초구,2019,12,55~59세,29565
11650,서초구,2019,13,60~64세,27356
11650,서초구,2019,14,65~69세,19412
11650,서초구,2019,15,70~74세,15893
11650,서초구,2019,16,75~79세,10646
11650,서초구,2019,17,80~84세,6239
11650,서초구,2019,18,85~89세,2960
11650,서초구,2019,19,90~94세,1365
11650,서초구,2019,20,95~99세,412
11650,서초구,2019,21,100세 이상,209
11650,서초구,2020,1,0~4세,13239
11650,서초구,2020,2,5~9세,20913
11650,서초구,2020,3,10~14세,23247
11650,서초구,2020,4,15~19세,22318
11650,서초구,2020,5,20~24세,25343
11650,서초구,2020,6,25~29세,30404
11650,서초구,2020,7,30~34세,30207
11650,서초구,2020,8,35~39세,34113
11650,서초구,2020,9,40~44세,37601
11650,서초구,2020,10,45~49세,40591
11650,서초구,2020,11,50~54세,35015
11650,서초구,2020,12,55~59세,28729
11650,서초구,2020,13,60~64세,27136
11650,서초구,2020,14,65~69세,20838
11650,서초구,2020,15,70~74세,16353
11650,서초구,2020,16,75~79세,11114
11650,서초구,2020,17,80~84세,6470
11650,서초구,2020,18,85~89세,3329
11650,서초구,2020,19,90~94세,1412
11650,서초구,2020,20,95~99세,420
11650,서초구,2020,21,100세 이상,233
11650,서초구,2021,1,0~4세,12097
11650,서초구,2021,2,5~9세,19891
11650,서초구,2021,3,10~14세,23172
11650,서초구,2021,4,15~19세,21566
11650,서초구,2021,5,20~24세,23926
11650,서초구,2021,6,25~29세,28843
11650,서초구,2021,7,30~34세,29274
11650,서초구,2021,8,35~39세,31312
11650,서초구,2021,9,40~44세,37165
11650,서초구,2021,10,45~49세,38727
11650,서초구,2021,11,50~54세,36093
11650,서초구,2021,12,55~59세,26998
11650,서초구,2021,13,60~64세,26425
11650,서초구,2021,14,65~69세,21831
11650,서초구,2021,15,70~74세,15534
11650,서초구,2021,16,75~79세,11236
11650,서초구,2021,17,80~84세,6808
11650,서초구,2021,18,85~89세,3424
11650,서초구,2021,19,90~94세,1369
11650,서초구,2021,20,95~99세,382
11650,서초구,2021,21,100세 이상,94
11650,서초구,2022,1,0~4세,10993
11650,서초구,2022,2,5~9세,18345
11650,서초구,2022,3,10~14세,23049
11650,서초구,2022,4,15~19세,21798
11650,서초구,2022,5,20~24세,22806
11650,서초구,2022,6,25~29세,28073
11650,서초구,2022,7,30~34세,28905
11650,서초구,2022,8,35~39세,28894
11650,서초구,2022,9,40~44세,36386
11650,서초구,2022,10,45~49세,37603
11650,서초구,2022,11,50~54세,36644
11650,서초구,2022,12,55~59세,27010
11650,서초구,2022,13,60~64세,25598
11650,서초구,2022,14,65~69세,22066
11650,서초구,2022,15,70~74세,15839
11650,서초구,2022,16,75~79세,11742
11650,서초구,2022,17,80~84세,7305
11650,서초구,2022,18,85~89세,3641
11650,서초구,2022,19,90~94세,1345
11650,서초구,2022,20,95~99세,355
11650,서초구,2022,21,100세 이상,54
11650,서초구,2023,1,0~4세,10533
11650,서초구,2023,2,5~9세,17596
11650,서초구,2023,3,10~14세,22868
11650,서초구,2023,4,15~19세,22248
11650,서초구,2023,5,20~24세,22412
11650,서초구,2023,6,25~29세,28330
11650,서초구,2023,7,30~34세,29664
11650,서초구,2023,8,35~39세,28467
11650,서초구,2023,9,40~44세,36879
11650,서초구,2023,10,45~49세,36367
11650,서초구,2023,11,50~54세,37715
11650,서초구,2023,12,55~59세,28032
11650,서초구,2023,13,60~64세,25306
11650,서초구,2023,14,65~69세,22880
11650,서초구,2023,15,70~74세,16365
11650,서초구,2023,16,75~79세,12722
11650,서초구,2023,17,80~84세,7972
11650,서초구,2023,18,85~89세,3893
11650,서초구,2023,19,90~94세,1398
11650,서초구,2023,20,95~99세,367
11650,서초구,2023,21,100세 이상,64
11650,서초구,2024,1,0~4세,10261
11650,서초구,2024,2,5~9세,16696
11650,서초구,2024,3,10~14세,22997
11650,서초구,2024,4,15~19세,22133
11650,서초구,2024,5,20~24세,22058
11650,서초구,2024,6,25~29세,27814
11650,서초구,2024,7,30~34세,30016
11650,서초구,2024,8,35~39세,28329
11650,서초구,2024,9,40~44세,35539
11650,서초구,2024,10,45~49세,36424
11650,서초구,2024,11,50~54세,37836
11650,서초구,2024,12,55~59세,29130
11650,서초구,2024,13,60~64세,25108
11650,서초구,2024,14,65~69세,23612
11650,서초구,2024,15,70~74세,16935
11650,서초구,2024,16,75~79세,13512
11650,서초구,2024,17,80~84세,8450
11650,서초구,2024,18,85~89세,4228
11650,서초구,2024,19,90~94세,1533
11650,서초구,2024,20,95~99세,402
11650,서초구,2024,21,100세 이상,63
11650,서초구,20244,1,0~4세,10261
11650,서초구,20244,2,5~9세,16696
11650,서초구,20244,3,10~14세,22997
11650,서초구,20244,4,15~19세,22133
11650,서초구,20244,5,20~24세,22058
11650,서초구,20244,6,25~29세,27814
11650,서초구,20244,7,30~34세,30016
11650,서초구,20244,8,35~39세,28329
11650,서초구,20244,9,40~44세,35539
11650,서초구,20244,10,45~49세,36424
11650,서초구,20244,11,50~54세,37836
11650,서초구,20244,12,55~59세,29130
11650,서초구,20244,13,60~64세,25108
11650,서초구,20244,14,65~69세,23612
11650,서초구,20244,15,70~74세,16935
11650,서초구,20244,16,75~79세,13512
11650,서초구,20244,17,80~84세,8450
11650,서초구,20244,18,85~89세,4228
11650,서초구,20244,19,90~94세,1533
11650,서초구,20244,20,95~99세,402
11650,서초구,20244,21,100세 이상,63
11650,서초구,20251,1,0~4세,10206
11650,서초구,20251,2,5~9세,16409
11650,서초구,20251,3,10~14세,22917
11650,서초구,20251,4,15~19세,22257
11650,서초구,20251,5,20~24세,21620
11650,서초구,20251,6,25~29세,27733
11650,서초구,20251,7,30~34세,29860
11650,서초구,20251,8,35~39세,28232
11650,서초구,20251,9,40~44세,35176
11650,서초구,20251,10,45~49세,36618
11650,서초구,20251,11,50~54세,37701
11650,서초구,20251,12,55~59세,29558
11650,서초구,20251,13,60~64세,24999
11650,서초구,20251,14,65~69세,23368
11650,서초구,20251,15,70~74세,17406
11650,서초구,20251,16,75~79세,13686
11650,서초구,20251,17,80~84세,8580
11650,서초구,20251,18,85~89세,4322
11650,서초구,20251,19,90~94세,1602
11650,서초구,20251,20,95~99세,400
11650,서초구,20251,21,100세 이상,65
11680,강남구,2014,1,0~4세,21978
11680,강남구,2014,2,5~9세,22066
11680,강남구,2014,3,10~14세,29616
11680,강남구,2014,4,15~19세,41409
11680,강남구,2014,5,20~24세,41272
11680,강남구,2014,6,25~29세,45412
11680,강남구,2014,7,30~34세,55839
11680,강남구,2014,8,35~39세,47967
11680,강남구,2014,9,40~44세,52809
11680,강남구,2014,10,45~49세,52336
11680,강남구,2014,11,50~54세,46416
11680,강남구,2014,12,55~59세,40316
11680,강남구,2014,13,60~64세,28566
11680,강남구,2014,14,65~69세,22685
11680,강남구,2014,15,70~74세,15323
11680,강남구,2014,16,75~79세,9201
11680,강남구,2014,17,80~84세,5291
11680,강남구,2014,18,85~89세,3115
11680,강남구,2014,19,90~94세,1282
11680,강남구,2014,20,95~99세,354
11680,강남구,2014,21,100세 이상,193
11680,강남구,2015,1,0~4세,21917
11680,강남구,2015,2,5~9세,23122
11680,강남구,2015,3,10~14세,27811
11680,강남구,2015,4,15~19세,40394
11680,강남구,2015,5,20~24세,40443
11680,강남구,2015,6,25~29세,44306
11680,강남구,2015,7,30~34세,52913
11680,강남구,2015,8,35~39세,49421
11680,강남구,2015,9,40~44세,51463
11680,강남구,2015,10,45~49세,53580
11680,강남구,2015,11,50~54세,45399
11680,강남구,2015,12,55~59세,39960
11680,강남구,2015,13,60~64세,30701
11680,강남구,2015,14,65~69세,23536
11680,강남구,2015,15,70~74세,15961
11680,강남구,2015,16,75~79세,9902
11680,강남구,2015,17,80~84세,5725
11680,강남구,2015,18,85~89세,3234
11680,강남구,2015,19,90~94세,1363
11680,강남구,2015,20,95~99세,395
11680,강남구,2015,21,100세 이상,214
11680,강남구,2016,1,0~4세,20342
11680,강남구,2016,2,5~9세,23318
11680,강남구,2016,3,10~14세,26940
11680,강남구,2016,4,15~19세,38324
11680,강남구,2016,5,20~24세,39328
11680,강남구,2016,6,25~29세,43526
11680,강남구,2016,7,30~34세,48499
